algName,time,precision,recall,fmeasure
BeatGAN,70714.48469161987,0.29910714285714285,0.6936813186813187,0.4179843850373079
BeatGAN,53232.97333717346,0.29910714285714285,0.6936813186813187,0.4179843850373079
NormA,5.510559320449829,0.09460074289741732,0.8494208494208494,0.17024153693441474
