dsName,TranAD,TranADWithPOT,USAD,USADWithPOT,GDN,GDNWithPOT,OmniAnomaly,OmniAnomalyWithPOT,RCoder
twitter,0.7368421052631579,0.04254044337926902,0.16666666666666666,0.03166783954961295,0.484375,0.01824655095683133,0.07878787878787878,0.09,Error
yahoo,0.3684210526315789,0.010622154779969651,0.3684210526315789,0.011235955056179775,0.3684210526315789,0.012773722627737226,0.47058823529411764,0.08163265306122448,Error
