dsName,TranAD,TranADWithPOT,USAD,USADWithPOT,GDN,GDNWithPOT,OmniAnomaly,OmniAnomalyWithPOT,RCoder
twitter,6.280433416366577,3.9894938468933105,74.01768493652344,78.36049556732178,242.77089023590088,215.42201733589172,85.47461318969727,85.7733244895935,Error
yahoo,1.6144871711730957,0.4655575752258301,8.216901779174805,7.170224905014038,21.4130277633667,21.146878719329834,9.693498373031616,8.841888427734375,Error
