dsName,TranAD,TranADWithPOT,USAD,USADWithPOT,GDN,GDNWithPOT,OmniAnomaly,OmniAnomalyWithPOT,RCoder
ecg,0.15981977206467002,0.21415240349599418,0.28012965327570966,0.20473293350942906,0.23192508710801393,0.21824755935880438,0.34744115741740444,0.20912918909532904,0.6397228637413395
smtp,0.001451378809869376,0.0016170763260025874,0.0003664178079054642,0.0018662519440124418,0.0,0.0010400416016640667,0.25,0.002781211372064277,0.0006585879873551106
dlr,0.11491442542787286,0.0359804677460807,0.11779448621553884,0.0359804677460807,0.03127183787561146,0.0359804677460807,0.0,0.0359804677460807,0.029985855728429985
