algName,time,precision,recall,fmeasure
BeatGAN,104062.82901763916,0.7560763888888888,0.7603634166430067,0.7582138429781152
NormA,1.930454969406128,0.2923764727336156,0.7426967960014311,0.4195781614393916
NormA,0.9482607841491699,0.2923764727336156,0.7426967960014311,0.4195781614393916
NormA,0.919654369354248,0.2923764727336156,0.7426967960014311,0.4195781614393916
NormA,1.9244489669799805,0.2923764727336156,0.7426967960014311,0.4195781614393916
NormA,917.0792102813721,0.2923764727336156,0.7426967960014311,0.4195781614393916
