dsName,TranAD,TranADWithPOT,USAD,USADWithPOT,GDN,GDNWithPOT,OmniAnomaly,OmniAnomalyWithPOT,RCoder
ecg,0.24833550689820852,0.2296875,0.28618734634488985,0.08946966806562381,0.27161438408569244,0.016050728227484393,0.2237674709686392,0.10456891607723189,0.5025179856115107
smtp,0.000672396041268307,-1.0,0.000679419945221767,0.09090909090909091,0.0006723536580241206,0.025,0.0006724242997331316,0.18181818181818182,0.0006723536580241206
dlr,0.07008760951188986,0.07008760951188986,0.07008760951188986,0.07008760951188986,0.07008760951188986,0.07008760951188986,Error,0.07008760951188986,0.07008760951188986
