dsName,TranAD,USAD,GDN,OmniAnomaly,RCoder
exathlon_sp_pos,0.22215981746118185,0.47430459826518473,0.31955671845411415,0.32639857545629913,Error
uni_subg_sp_pos,0.199537037037037,0.08983336924513395,0.09637463399599322,0.0,Error
uni_subs_sp_pos,0.12352026740134925,0.14252516236337578,0.1464617520318027,0.0928104634668615,Error
uni_subt_sp_pos,0.26388528931386074,1.0,0.706881143878463,0.10035460992907802,Error
