dsName,TranAD,USAD,GDN,OmniAnomaly,RCoder
exathlon_sp_pos,0.3628257730364587,0.6421526519349485,0.4838939283886841,0.49169754642843755,Error
uni_subg_sp_pos,0.3121242402511139,0.1489173965979237,0.15779444194258396,0.0,Error
uni_subs_sp_pos,0.21918456429050828,0.24870358959068462,0.25435406755209927,0.1686122407064952,Error
uni_subt_sp_pos,0.36005452749083855,0.008683068017366137,0.4240874413885329,0.17233565517209334,Error
