dsName,TranAD,USAD,GDN,OmniAnomaly,RCoder
exathlon_sp_pos,0.989096671119143,0.9938634399308557,0.9962121212121212,0.9962121212121212,Error
uni_subg_sp_pos,0.716279069767442,0.4350581395348837,0.4350581395348837,0.0,Error
uni_subs_sp_pos,0.9719186046511628,0.9752325581395349,0.9658720930232558,0.9200581395348837,Error
uni_subt_sp_pos,0.5665116279069767,0.00436046511627907,0.30290697674418604,0.6095348837209302,Error
