lr,precision,recall,fmeasure
0.0001,0.06007068123342125,0.7983139534883722,0.11173374052701866
0.001,0.20110635187666512,0.986686046511628,0.334113657455309
0.01,0.05519262981574539,0.5583139534883721,0.10045471782842791
0.1,0.08082970258401484,0.8632558139534885,0.14781862336304633
1,0.12108756484802591,0.7614534883720931,0.2089478972464631
2,0.13089849794713654,0.993546511627907,0.23132077585876942
10,0.13089849794713654,0.993546511627907,0.23132077585876942
0.001,0.0871559633027523,0.2077325581395349,0.12279305498528555
