lr,precision,recall,fmeasure
0.0001,0.05813953488372093,0.01858736059479554,0.028169014084507046
0.001,0.05555555555555555,0.01858736059479554,0.027855153203342618
0.01,0.014742014742014743,0.022304832713754646,0.01775147928994083
0.1,0.0019069825540242327,0.8513011152416357,0.0038054406168469682
