lr,precision,recall,fmeasure
0.0001,0.10033655868742111,0.9578313253012049,0.18164508758568165
0.001,0.10096048897620608,0.928714859437751,0.18212246505217564
0.01,0.10070558050032072,0.9457831325301205,0.1820289855072464
0.1,0.0996,1.0,0.18115678428519463
0.001,0.10013310125934269,0.9819277108433735,0.18173371736504693
