lr,precision,recall,fmeasure
0.0001,0.9772727272727274,0.4741860465116279,0.6385425466833687
0.001,0.8897650847778724,0.6825581395348839,0.7725083386140703
0.01,0.9727564102564102,0.5545348837209303,0.7063843878079895
0.1,0.2860149634343183,0.8382558139534884,0.4265052704359511
1,0.9560439560439561,0.5857558139534884,0.7264345429870815
2,0.9126984126984127,0.4662790697674419,0.6172285947559327
10,0.9126984126984127,0.4662790697674419,0.6172285947559327
0.001,0.9656144781144781,0.8328488372093023,0.8943311642087367
