lr,precision,recall,fmeasure
0.0001,0.0828125,0.6309523809523809,0.1464088397790055
0.001,0.03631647211413749,1.0,0.07008760951188986
0.01,0.04105571847507331,0.4,0.07446808510638298
0.1,0.0819081908190819,0.65,0.14548361310951238
1,0.12268743914313535,0.6,0.20371867421180276
2,0.07793153678077203,0.7642857142857142,0.14144084600132187
10,0.036329037280512066,1.0,0.07011100909773808
