lr,precision,recall,fmeasure
0.0001,0.21439272872552936,0.8806153846153846,0.3448331258283465
0.001,0.1932853815031264,0.9701538461538461,0.322348691384951
0.01,0.17379211980745232,0.9997948717948718,0.2961117861482382
0.1,0.23505395991549136,0.8444102564102565,0.3677416473110595
