fileName,TranAD,USAD,GDN,OmniAnomaly
mul_pointg_20000_0.1_,0.9351735303888867,0.8203224801370931,0.8897497446038549,0.9891579557562344
mul_pointc_20000_0.1_,0.9133925376211091,0.7914004641318748,0.9196770991437413,0.5070550752799468
tao_pointg_20000_0.1_,0.9834555303247999,0.9865877864350987,0.9586815890372936,1.0
tao_pointc_20000_0.1_,0.9352925212877139,0.9526317895474741,0.8496291888124695,0.6555719135382254
