fileName,TranAD,USAD,GDN,OmniAnomaly
mul_pointg_20000_0.1_,0.05109103283918711,0.052846444132496416,0.051205541505547215,0.919040973614012
mul_pointc_20000_0.1_,0.05111136705554523,0.052680120122566086,0.05093310979657521,0.12204744723062225
tao_pointg_20000_0.1_,0.09869617144588645,0.09815205435722144,0.09931002700564359,0.09808
tao_pointc_20000_0.1_,0.05065668117340109,0.050516488648857424,0.05183220489477428,0.19981610975040437
