fileName,TranAD,USAD,GDN,OmniAnomaly
stock_pointg_20000_0.1_,0.09981449728140576,0.09922354064075788,0.09937911896234738,0.9728903616054199
stock_pointc_20000_0.1_,0.09901291236905449,0.09859540969499343,0.09921024605459768,0.8997182376852324
uni_pointg_20000_0.1_,0.09941181992269613,0.09899487369222595,0.0983324806640213,1.0
uni_pointc_20000_0.1_,0.09905714860904287,0.09864556178234798,0.10000927480518096,0.52645296201194
