fileName,TranAD,USAD,GDN,OmniAnomaly
stock_pointg_20000_0.1_,0.17867595432529498,0.1795256478573578,0.1793554957076603,0.9800934432121284
stock_pointc_20000_0.1_,0.1796743634636911,0.17938409913422945,0.17941136454396256,0.718149658803664
uni_pointg_20000_0.1_,0.17904484983675664,0.17907965305296994,0.17887455717180079,0.6606526019111175
uni_pointc_20000_0.1_,0.1784106012098078,0.17862094503651718,0.17898968110113808,0.26553476694376643
