fileName,TranAD,USAD,GDN,OmniAnomaly
stock_pointg_20000_0.1_,0.9057809189062667,0.9493162037450535,0.9285901357775586,0.9877949156628034
stock_pointc_20000_0.1_,0.9724897196395752,0.9936784603318511,0.9421840169038761,0.5988233089975025
uni_pointg_20000_0.1_,0.9056600578468339,0.9433833062737028,0.9889636978327158,0.493768029746518
uni_pointc_20000_0.1_,0.9070818102403134,0.9451400102977999,0.8886487739451002,0.17815037919330923
