dsName,TranADWithPOT,TranAD,USAD,OmniAnomaly,RCoder,GDN,TranADWithPOT_ap,TranAD_ap,USAD_ap,OmniAnomaly_ap,RCoder_ap,GDN_ap
yahoo,0.31307125091552734,0.7921788692474365,5.016491174697876,6.284381866455078,0.0,11.913882732391357,0.0,0.0,0.0,0.0,0.0,0.0
twitter,2.8789186477661133,3.7296371459960938,47.3089702129364,59.90300536155701,0.0,117.99836492538452,0.0,0.0,0.0,0.0,0.0,0.0
dlr,10.230838298797607,17.30939769744873,88.16303181648254,129.80576610565186,42.723976612091064,228.8456335067749,0.0,0.0,0.0,0.0,0.0,0.0
ecg,126.8553946018219,366.14621353149414,660.1180815696716,677.4026508331299,204.583354473114,2161.1961030960083,0.0,0.0,0.0,0.0,0.0,0.0
smtp,37.65392088890076,92.37947463989258,478.7162802219391,485.67546105384827,79.66716694831848,984.2514662742615,0.0,0.0,0.0,0.0,0.0,0.0
exathlon_sp_pos,1.6155729293823242,2.22589111328125,23.482680320739746,29.451919555664062,0.0,62.92443013191223,0.0,0.0,0.0,0.0,0.0,0.0
uni_subg_sp_pos,2.7562131881713867,3.908463478088379,46.831547260284424,63.48021912574768,0.0,120.51715207099915,0.0,0.0,0.0,0.0,0.0,0.0
uni_subs_sp_pos,2.832611083984375,4.126539707183838,44.58691382408142,54.585577964782715,0.0,115.72538471221924,0.0,0.0,0.0,0.0,0.0,0.0
uni_subt_sp_pos,2.8868026733398438,4.134525775909424,43.44186019897461,62.889721393585205,0.0,127.2622549533844,0.0,0.0,0.0,0.0,0.0,0.0
