dsName,TranADWithPOT,TranAD,USAD,OmniAnomaly,RCoder,GDN,TranADWithPOT_ap,TranAD_ap,USAD_ap,OmniAnomaly_ap,RCoder_ap,GDN_ap
yahoo,0.375,0.75,0.875,1.0,0.0,0.75,0.875,0.875,1.0,1.0,0.0,0.875
twitter,0.2702702702702703,0.5675675675675675,0.33783783783783783,0.35135135135135137,0.0,0.36486486486486486,0.2972972972972973,0.9054054054054054,0.8108108108108109,0.7972972972972973,0.0,0.4864864864864865
dlr,1.0,0.46904761904761905,0.4714285714285714,0.5523809523809524,0.7952380952380952,0.38571428571428573,1.0,1.0,1.0,1.0,1.0,1.0
ecg,0.19866666666666666,0.5664615384615385,0.784923076923077,0.3031794871794872,0.4165128205128205,0.9483076923076923,0.30974358974358973,0.828,0.9214358974358975,0.5192820512820513,0.48328205128205126,0.9849230769230769
smtp,0.1875,0.1875,0.1875,0.375,0.1875,0.3125,0.8125,0.8125,0.8125,0.8125,0.6875,0.8125
exathlon_sp_pos,0.004750593824228029,0.7315914489311164,0.995249406175772,0.7030878859857482,0.0,0.995249406175772,0.2684085510688836,1.0,1.0,1.0,0.0,1.0
uni_subg_sp_pos,0.11652542372881355,0.7923728813559322,0.4745762711864407,0.0,0.0,0.4745762711864407,1.0,1.0,1.0,0.0,0.0,1.0
uni_subs_sp_pos,0.01059322033898305,0.9661016949152542,0.9809322033898306,0.9639830508474576,0.0,0.9491525423728814,0.5,1.0,1.0,1.0,0.0,1.0
uni_subt_sp_pos,0.01059322033898305,0.23516949152542374,0.7521186440677966,0.9555084745762712,0.0,0.989406779661017,0.18220338983050846,0.4703389830508475,1.0,1.0,0.0,1.0
