dsName,TranADWithPOT,TranAD,USAD,OmniAnomaly,RCoder,GDN,TranADWithPOT_ap,TranAD_ap,USAD_ap,OmniAnomaly_ap,RCoder_ap,GDN_ap
yahoo,0.875,0.875,0.875,1.0,Error,0.875,1.0,1.0,1.0,1.0,0.0,1.0
twitter,0.44594594594594594,0.40540540540540543,0.0,0.7972972972972973,Error,0.4189189189189189,0.918918918918919,0.4189189189189189,0.0,0.972972972972973,0.0,0.43243243243243246
dlr,0.002380952380952381,0.9857142857142858,0.22380952380952382,0.22380952380952382,0.1595238095238095,0.2904761904761905,0.6190476190476191,1.0,1.0,1.0,1.0,1.0
ecg,0.9883076923076923,0.4088205128205128,0.2925128205128205,0.22174358974358974,0.44051282051282054,0.3191794871794872,0.9895384615384616,0.8005128205128205,0.5055384615384615,0.3752820512820513,0.7172307692307692,0.5249230769230769
smtp,0.3125,0.1875,1.0,0.375,0.1875,0.25,0.8125,0.8125,1.0,0.8125,0.75,0.6875
exathlon_sp_pos,0.2327790973871734,0.997624703087886,1.0,0.995249406175772,Error,0.9667458432304038,1.0,1.0,1.0,1.0,0.0,1.0
uni_subg_sp_pos,0.1228813559322034,0.6716101694915254,0.6779661016949152,0.4025423728813559,Error,0.4025423728813559,1.0,1.0,1.0,1.0,0.0,1.0
uni_subs_sp_pos,0.18220338983050846,0.9639830508474576,0.989406779661017,0.6991525423728814,Error,0.9491525423728814,1.0,1.0,1.0,1.0,0.0,1.0
uni_subt_sp_pos,0.01059322033898305,0.5423728813559322,0.9533898305084746,0.934322033898305,Error,0.5042372881355932,0.18220338983050846,1.0,1.0,1.0,0.0,0.711864406779661
