lr,beta,n_latent,epoch,dsName,currepoch,MSE,KLD
0.01,0.01,8,5,uni_pointg,0,0.10556161837079729,0.0034288656058804163
0.01,0.01,8,5,uni_pointg,1,0.13065638135041788,0.0012373009863522332
0.01,0.01,8,5,uni_pointg,2,0.3405631119239481,6.110621192405051e-07
0.01,0.01,8,5,uni_pointg,3,0.3429577297409827,0.0003430432879185885
0.01,0.01,8,5,uni_pointg,4,0.34257356155477764,0.08646781348326933
0.01,0.01,8,10,uni_pointg,0,0.10695373354358143,0.0025691511339845357
