fileName,TranAD,USAD,GDN,OmniAnomaly
stock_pointg_20000_0.1_,0.09867486355441124,0.09845439513005091,0.09962801391443189,0.9950362357075189
stock_pointc_20000_0.1_,0.09922146938050465,0.09882546605432449,0.0993075887633014,0.9144340105456591
uni_pointg_20000_0.1_,0.10015964695472815,0.098132538931414,0.09797335848396879,0.9866666666666667
uni_pointc_20000_0.1_,0.09901543643833682,0.09894304978790651,0.0984565396904558,0.4585961314580265
stock_pointg_20000_0.1_,0.09706503028437538,0.09792738137340382,0.09670091882034676,0.9491444134759094
stock_pointc_20000_0.1_,0.09635701075919938,0.09756607665147386,0.09598076544645318,0.8659980618159254
uni_pointg_20000_0.1_,0.09761517978331039,0.09733263000176562,0.09798100123398892,0.993392507881518
uni_pointc_20000_0.1_,0.09916119893250398,0.09786722061362678,0.09779515042488332,0.5420730021092928
