fileName,TranAD,USAD,GDN,OmniAnomaly
stock_pointg_20000_0.1_,0.9715529424021557,0.9858633050869032,0.909921325837467,0.9947849294998923
stock_pointc_20000_0.1_,0.9635073494900513,0.9822076306960053,0.9339334243526075,0.5881101339450379
uni_pointg_20000_0.1_,0.881612251871139,0.9546432171495866,0.9993876383837144,0.5992790509788396
uni_pointc_20000_0.1_,0.9182826986623857,0.9319464606640911,0.9746557536092644,0.17307271143078942
stock_pointg_20000_0.1_,0.8318924081519704,0.7034202662875942,0.8115968864571025,0.8165774965343454
stock_pointc_20000_0.1_,0.6086315027818784,0.5913279960183839,0.6232906550257333,0.4749792473620805
uni_pointg_20000_0.1_,0.7829211667646552,0.7680517178904286,0.8530306728325397,0.4999686581786003
uni_pointc_20000_0.1_,0.696266356085758,0.7924627461621329,0.8526562039615702,0.17562231492194677
