fileName,TranAD,USAD,GDN,OmniAnomaly
mul_pointg_20000_0.1_,0.9193679144803959,0.8324912351233692,0.8327303540231693,0.973093968664395
mul_pointc_20000_0.1_,0.8859266507923558,0.8872594216241249,0.7717515923397367,0.4677973334960388
tao_pointg_20000_0.1_,0.9681199149860926,0.9820136790188835,0.9532650855516946,1.0
tao_pointc_20000_0.1_,0.8322973395851584,0.936393263754929,0.9296571252486684,0.6861659974708291
