lr,precision,recall,fmeasure
0.001,0.6367756110958528,0.3423837209302326,0.4453240570632943
0.01,0.13726733129280438,0.9215697674418606,0.23894406935315496
0.1,0.7445368558382257,0.21441860465116278,0.3329509248713702
0.001,0.6367756110958528,0.3423837209302326,0.4453240570632943
0.01,0.13726733129280438,0.9215697674418606,0.23894406935315496
[0.001],Error,Error,Error
0.001,0.6367756110958528,0.3423837209302326,0.4453240570632943
