lr,precision,recall,fmeasure
0.0001,0.36231884057971014,0.33783783783783783,0.3496503496503497
0.001,0.1836734693877551,0.6081081081081081,0.2821316614420063
0.01,0.20300751879699247,0.36486486486486486,0.2608695652173913
0.1,0.20300751879699247,0.36486486486486486,0.2608695652173913
