lr,precision,recall,fmeasure
0.001,0.14243759177679888,0.3284883720930233,0.19871103416393981
0.01,0.22571099321950883,0.9644186046511629,0.3658087010433993
0.1,0.0607097947302505,0.9637790697674418,0.1142244323359846
0.001,0.14243759177679888,0.3284883720930233,0.19871103416393981
0.01,0.22571099321950883,0.9644186046511629,0.3658087010433993
[0.01],Error,Error,Error
0.01,0.049931299726309844,0.9261046511627907,0.09475390506469777
