lr,precision,recall,fmeasure
0.0001,0.1762477472507264,0.9829743589743589,0.2989021956087824
0.001,0.17822728944464877,0.994051282051282,0.30226103227818496
0.01,0.2123120457193586,0.784923076923077,0.33422132937374444
0.1,0.19208545763534837,0.8114871794871795,0.3106399685904986
