threshold,precision,recall,fmeasure
0.0,1.0,0.0,0.0
0.005025125628140704,0.0,0.0,0.0
0.010050251256281407,1.0,0.06540697674418605,0.1227830832196453
0.01507537688442211,1.0,0.06540697674418605,0.1227830832196453
0.020100502512562814,0.8111111111111111,0.1061046511627907,0.18766066838046275
0.02512562814070352,0.8111111111111111,0.1061046511627907,0.18766066838046275
0.03015075376884422,0.8148148148148149,0.1986046511627907,0.31936629893419904
0.035175879396984924,0.8148148148148149,0.1986046511627907,0.31936629893419904
0.04020100502512563,0.75,0.2611046511627907,0.3873555287217526
0.04522613065326633,0.75,0.2611046511627907,0.3873555287217526
0.05025125628140704,0.6755555555555556,0.3036046511627907,0.4189341179885732
0.05527638190954774,0.6755555555555556,0.3036046511627907,0.4189341179885732
0.06030150753768844,0.6629629629629629,0.3711046511627907,0.47584632908598323
0.06532663316582915,0.6629629629629629,0.3711046511627907,0.47584632908598323
0.07035175879396985,0.6507936507936508,0.4361046511627907,0.5222459866713421
0.07537688442211056,0.6507936507936508,0.4361046511627907,0.5222459866713421
0.08040201005025126,0.6444444444444444,0.5036046511627907,0.5653856109116691
0.08542713567839195,0.6444444444444444,0.5036046511627907,0.5653856109116691
0.09045226130653267,0.6839506172839506,0.5690116279069768,0.6212092274008136
0.09547738693467336,0.6839506172839506,0.5690116279069768,0.6212092274008136
0.10050251256281408,0.6308641975308641,0.5719186046511627,0.5999470077584699
0.10552763819095477,0.6308641975308641,0.5719186046511627,0.5999470077584699
0.11055276381909548,0.6522222222222223,0.6271511627906976,0.6394410417729125
0.11557788944723618,0.6522222222222223,0.6271511627906976,0.6394410417729125
0.12060301507537688,0.611111111111111,0.6271511627906976,0.6190272481127694
0.12562814070351758,0.611111111111111,0.6271511627906976,0.6190272481127694
0.1306532663316583,0.5799999999999998,0.6271511627906976,0.6026547223426286
0.135678391959799,0.5799999999999998,0.6271511627906976,0.6026547223426286
0.1407035175879397,0.5898989898989899,0.7046511627906976,0.642189116115335
0.1457286432160804,0.5898989898989899,0.7046511627906976,0.642189116115335
0.15075376884422112,0.5956228956228956,0.7846511627906976,0.6771933367673655
0.15577889447236182,0.5956228956228956,0.7846511627906976,0.6771933367673655
0.16080402010050251,0.5703703703703703,0.7846511627906976,0.6605677671976504
0.1658291457286432,0.5703703703703703,0.7846511627906976,0.6605677671976504
0.1708542713567839,0.5672839506172839,0.8446511627906976,0.6787238931466905
0.17587939698492464,0.5672839506172839,0.8446511627906976,0.6787238931466905
0.18090452261306533,0.5612535612535612,0.8996511627906976,0.691259889425738
0.18592964824120603,0.5612535612535612,0.8996511627906976,0.691259889425738
0.19095477386934673,0.5381766381766381,0.8996511627906976,0.6734759725700982
0.19597989949748745,0.5381766381766381,0.8996511627906976,0.6734759725700982
0.20100502512562815,0.5236467236467236,0.8996511627906976,0.6619828334031985
0.20603015075376885,0.5236467236467236,0.8996511627906976,0.6619828334031985
0.21105527638190955,0.5211640211640212,0.9546511627906977,0.6742440980661083
0.21608040201005024,0.5211640211640212,0.9546511627906977,0.6742440980661083
0.22110552763819097,0.4864197530864197,0.9546511627906977,0.6444668028091846
0.22613065326633167,0.4864197530864197,0.9546511627906977,0.6444668028091846
0.23115577889447236,0.4560185185185185,0.9546511627906977,0.6172084290544408
0.23618090452261306,0.4560185185185185,0.9546511627906977,0.6172084290544408
0.24120603015075376,0.42919389978213507,0.9546511627906977,0.5921623259296415
0.24623115577889448,0.42919389978213507,0.9546511627906977,0.5921623259296415
0.25125628140703515,0.4053497942386831,0.9546511627906977,0.5690696766157776
0.2562814070351759,0.4053497942386831,0.9546511627906977,0.5690696766157776
0.2613065326633166,0.3840155945419103,0.9546511627906977,0.5477105214589404
0.2663316582914573,0.3840155945419103,0.9546511627906977,0.5477105214589404
0.271356783919598,0.3648148148148148,0.9546511627906977,0.5278967295515372
0.2763819095477387,0.3648148148148148,0.9546511627906977,0.5278967295515372
0.2814070351758794,0.3579629629629629,0.9546511627906977,0.5206857859043469
0.2864321608040201,0.3579629629629629,0.9546511627906977,0.5206857859043469
0.2914572864321608,0.3409171075837742,0.9546511627906977,0.5024156898748703
0.2964824120603015,0.3409171075837742,0.9546511627906977,0.5024156898748703
0.30150753768844224,0.3254208754208754,0.9546511627906977,0.48538427188979555
0.3065326633165829,0.3254208754208754,0.9546511627906977,0.48538427188979555
0.31155778894472363,0.31127214170692424,0.9546511627906977,0.469469692151361
0.3165829145728643,0.31127214170692424,0.9546511627906977,0.469469692151361
0.32160804020100503,0.29830246913580244,0.9546511627906977,0.45456558290344656
0.32663316582914576,0.29830246913580244,0.9546511627906977,0.45456558290344656
0.3316582914572864,0.28637037037037033,0.9546511627906977,0.4405786680695656
0.33668341708542715,0.28637037037037033,0.9546511627906977,0.4405786680695656
0.3417085427135678,0.2753561253561253,0.9546511627906977,0.4274268092326753
0.34673366834170855,0.2753561253561253,0.9546511627906977,0.4274268092326753
0.35175879396984927,0.2651577503429355,0.9546511627906977,0.4150373914510288
0.35678391959798994,0.2651577503429355,0.9546511627906977,0.4150373914510288
0.36180904522613067,0.25568783068783063,0.9546511627906977,0.40334598189891135
0.36683417085427134,0.25568783068783063,0.9546511627906977,0.40334598189891135
0.37185929648241206,0.2468710089399744,0.9546511627906977,0.3922952090087395
0.3768844221105528,0.2468710089399744,0.9546511627906977,0.3922952090087395
0.38190954773869346,0.23864197530864192,0.9546511627906977,0.3818338209535541
0.3869346733668342,0.23864197530864192,0.9546511627906977,0.3818338209535541
0.3919597989949749,0.2309438470728793,0.9546511627906977,0.3719158908620073
