threshold,precision,recall,fmeasure
0.582914573,0.215318759,0.72225641,0.331739489
0.587939698,0.215485357,0.729025641,0.332646949
0.592964824,0.215762895,0.736205128,0.333720768
0.59798995,0.215827124,0.742666667,0.334457275
0.603015075,0.215535588,0.747897436,0.334633564
0.608040201,0.215395439,0.753641026,0.335035564
0.613065327,0.215112222,0.758871795,0.335205908
0.618090452,0.214747102,0.763794872,0.335239038
0.623115578,0.214302059,0.768410256,0.335137553
0.628140704,0.213835764,0.772923077,0.334992888
0.633165829,0.213292422,0.777128205,0.334717498
0.638190955,0.21272971,0.781230769,0.334401616
0.64321608,0.212286633,0.78574359,0.334264148
0.648241206,0.212207864,0.791589744,0.334692108
0.653266332,0.211993888,0.796923077,0.334899358
0.658291457,0.211783181,0.80225641,0.335104104
0.663316583,0.211763758,0.808307692,0.33560448
0.668341709,0.211723605,0.81425641,0.336063665
0.673366834,0.211519627,0.819589744,0.336257864
0.67839196,0.211266125,0.824717949,0.336366108
0.683417085,0.211303237,0.830974359,0.33693053
0.688442211,0.210822006,0.835179487,0.336661499
0.693467337,0.21065618,0.840615385,0.336888834
0.698492462,0.210441706,0.845846154,0.337031815
0.703517588,0.210356971,0.851589744,0.337376323
0.708542714,0.210298594,0.857435897,0.337757308
0.713567839,0.210665668,0.865025641,0.338816913
0.718592965,0.210605948,0.870871795,0.339185491
0.72361809,0.210473164,0.876410256,0.339430773
0.728643216,0.210170984,0.881230769,0.339396812
0.733668342,0.210188762,0.887384615,0.339873903
0.738693467,0.210182169,0.893435897,0.340306671
0.743718593,0.210199631,0.899589744,0.340773549
0.748743719,0.210026423,0.904923077,0.340926216
0.753768844,0.210049657,0.911076923,0.341391238
0.75879397,0.21006765,0.917230769,0.341844731
0.763819095,0.209945396,0.922769231,0.342065242
0.768844221,0.209407455,0.926461538,0.341602693
0.773869347,0.208945599,0.930461538,0.341257899
0.778894472,0.208558352,0.934769231,0.341028999
0.783919598,0.208085126,0.938666667,0.340653614
0.788944724,0.207843846,0.943589744,0.340652423
0.793969849,0.20711175,0.94625641,0.339840872
0.798994975,0.206634246,0.950051282,0.3394408
0.804020101,0.206184881,0.953948718,0.339081298
0.809045226,0.205586888,0.957128205,0.338471582
0.814070352,0.205215221,0.961333333,0.338228926
0.819095477,0.204499956,0.963897436,0.337414282
0.824120603,0.203750162,0.96625641,0.336536401
0.829145729,0.202880482,0.968,0.335454061
0.834170854,0.202025598,0.96974359,0.334388428
0.83919598,0.201176645,0.971487179,0.333327468
0.844221106,0.200337802,0.973230769,0.332276985
0.849246231,0.19940395,0.974461538,0.331062599
0.854271357,0.198543679,0.976,0.329964112
0.859296482,0.19767273,0.977435897,0.328841807
0.864321608,0.19666756,0.978153846,0.327489999
0.869346734,0.195797027,0.979487179,0.326356258
0.874371859,0.194854965,0.980410256,0.325097352
0.879396985,0.194004743,0.98174359,0.323985852
0.884422111,0.193083573,0.982666667,0.322750164
0.889447236,0.192172815,0.983589744,0.32152616
0.894472362,0.19123244,0.984307692,0.320246934
0.899497487,0.190282759,0.984923077,0.318946477
0.904522613,0.189461861,0.986153846,0.317856493
0.909547739,0.188512865,0.986666667,0.316546289
0.914572864,0.187710717,0.987897436,0.315477458
0.91959799,0.186882196,0.988923077,0.314358372
0.924623116,0.185981957,0.989538462,0.313114594
0.929648241,0.185110625,0.99025641,0.311914454
0.934673367,0.184267735,0.991076923,0.310757356
0.939698492,0.183357991,0.991487179,0.309482648
0.944723618,0.182533394,0.992307692,0.308346878
0.949748744,0.181717524,0.993128205,0.30722127
0.954773869,0.180854241,0.993641026,0.306010929
0.959798995,0.18007428,0.994564103,0.304937107
0.964824121,0.179283973,0.995384615,0.303841458
0.969849246,0.178446723,0.995897436,0.302661929
0.974874372,0.177691239,0.996820513,0.301616858
0.979899497,0.17703445,0.99825641,0.300735385
0.984924623,0.176275787,0.999076923,0.299676973
0.989949749,0.175434806,0.999384615,0.298474545
0.994974874,0.174638148,0.999897436,0.297343459
1,0,1,0.296100583
