threshold,precision,recall,fmeasure
0.0,1.0,0.0,0.0
0.005025125628140704,0.0,0.0,0.0
0.010050251256281407,0.890625,0.08284883720930232,0.15159574468085105
0.01507537688442211,0.890625,0.08284883720930232,0.15159574468085105
0.020100502512562814,0.8359375,0.2078488372093023,0.33291993037423845
0.02512562814070352,0.8359375,0.2078488372093023,0.33291993037423845
0.03015075376884422,0.796875,0.2747093023255814,0.4085707019328586
0.035175879396984924,0.796875,0.2747093023255814,0.4085707019328586
0.04020100502512563,0.640625,0.3022093023255814,0.41068262753017715
0.04522613065326633,0.640625,0.3022093023255814,0.41068262753017715
0.05025125628140704,0.5875,0.3622093023255814,0.4481328435873891
0.05527638190954774,0.5875,0.3622093023255814,0.4481328435873891
0.06030150753768844,0.54375,0.40436046511627904,0.46380883029281
0.06532663316582915,0.54375,0.40436046511627904,0.46380883029281
0.07035175879396985,0.5416666666666666,0.4893604651162791,0.5141867634067029
0.07537688442211056,0.5416666666666666,0.4893604651162791,0.5141867634067029
0.08040201005025126,0.5245535714285714,0.5568604651162792,0.5402244392858035
0.08542713567839195,0.5245535714285714,0.5568604651162792,0.5402244392858035
0.09045226130653267,0.556640625,0.6818604651162792,0.6129203090640499
0.09547738693467336,0.556640625,0.6818604651162792,0.6129203090640499
0.10050251256281408,0.5078125,0.6818604651162792,0.5821049609343979
0.10552763819095477,0.5078125,0.6818604651162792,0.5821049609343979
0.11055276381909548,0.5173611111111112,0.7768604651162792,0.6210951830712446
0.11557788944723618,0.5173611111111112,0.7768604651162792,0.6210951830712446
0.12060301507537688,0.5265625,0.833546511627907,0.6454105241222329
0.12562814070351758,0.5265625,0.833546511627907,0.6454105241222329
0.1306532663316583,0.4786931818181818,0.833546511627907,0.608140469820351
0.135678391959799,0.4786931818181818,0.833546511627907,0.608140469820351
0.1407035175879397,0.4786931818181818,0.833546511627907,0.608140469820351
0.1457286432160804,0.4786931818181818,0.833546511627907,0.608140469820351
0.15075376884422112,0.4786931818181818,0.833546511627907,0.608140469820351
0.15577889447236182,0.4786931818181818,0.833546511627907,0.608140469820351
0.16080402010050251,0.4786931818181818,0.833546511627907,0.608140469820351
0.1658291457286432,0.4786931818181818,0.833546511627907,0.608140469820351
0.1708542713567839,0.4786931818181818,0.833546511627907,0.608140469820351
0.17587939698492464,0.4786931818181818,0.833546511627907,0.608140469820351
0.18090452261306533,0.4786931818181818,0.833546511627907,0.608140469820351
0.18592964824120603,0.4786931818181818,0.833546511627907,0.608140469820351
0.19095477386934673,0.4786931818181818,0.833546511627907,0.608140469820351
0.19597989949748745,0.4786931818181818,0.833546511627907,0.608140469820351
0.20100502512562815,0.4786931818181818,0.833546511627907,0.608140469820351
0.20603015075376885,0.4786931818181818,0.833546511627907,0.608140469820351
0.21105527638190955,0.4786931818181818,0.833546511627907,0.608140469820351
0.21608040201005024,0.4786931818181818,0.833546511627907,0.608140469820351
0.22110552763819097,0.4786931818181818,0.833546511627907,0.608140469820351
0.22613065326633167,0.4786931818181818,0.833546511627907,0.608140469820351
0.23115577889447236,0.4786931818181818,0.833546511627907,0.608140469820351
0.23618090452261306,0.4786931818181818,0.833546511627907,0.608140469820351
0.24120603015075376,0.4786931818181818,0.833546511627907,0.608140469820351
0.24623115577889448,0.4786931818181818,0.833546511627907,0.608140469820351
0.25125628140703515,0.4786931818181818,0.833546511627907,0.608140469820351
0.2562814070351759,0.4786931818181818,0.833546511627907,0.608140469820351
0.2613065326633166,0.4786931818181818,0.833546511627907,0.608140469820351
0.2663316582914573,0.4786931818181818,0.833546511627907,0.608140469820351
0.271356783919598,0.4786931818181818,0.833546511627907,0.608140469820351
0.2763819095477387,0.4786931818181818,0.833546511627907,0.608140469820351
0.2814070351758794,0.4786931818181818,0.833546511627907,0.608140469820351
0.2864321608040201,0.4786931818181818,0.833546511627907,0.608140469820351
0.2914572864321608,0.4786931818181818,0.833546511627907,0.608140469820351
0.2964824120603015,0.4786931818181818,0.833546511627907,0.608140469820351
0.30150753768844224,0.4786931818181818,0.833546511627907,0.608140469820351
0.3065326633165829,0.4786931818181818,0.833546511627907,0.608140469820351
0.31155778894472363,0.4786931818181818,0.833546511627907,0.608140469820351
0.3165829145728643,0.4786931818181818,0.833546511627907,0.608140469820351
0.32160804020100503,0.4786931818181818,0.833546511627907,0.608140469820351
0.32663316582914576,0.4786931818181818,0.833546511627907,0.608140469820351
0.3316582914572864,0.4786931818181818,0.833546511627907,0.608140469820351
