threshold,precision,recall,fmeasure
0.582914573,0.192172451,0.644615385,0.2960782
0.587939698,0.191626751,0.648307692,0.295816174
0.592964824,0.191535409,0.653538462,0.296248082
0.59798995,0.191058122,0.657435897,0.296073903
0.603015075,0.190618349,0.661435897,0.295947868
0.608040201,0.190361728,0.666051282,0.296097027
0.613065327,0.190022096,0.670358974,0.296108368
0.618090452,0.189514966,0.674051282,0.295849464
0.623115578,0.188930206,0.677435897,0.295459629
0.628140704,0.188666932,0.681948718,0.295563656
0.633165829,0.188238937,0.685846154,0.295401334
0.638190955,0.187678043,0.689230769,0.295021512
0.64321608,0.187181335,0.692820513,0.294733627
0.648241206,0.186527358,0.695794872,0.294189072
0.653266332,0.186128997,0.699692308,0.29403905
0.658291457,0.185763795,0.703692308,0.293933682
0.663316583,0.185189166,0.706871795,0.293488907
0.668341709,0.184228072,0.708512821,0.292420683
0.673366834,0.183779348,0.712102564,0.292158472
0.67839196,0.183205906,0.715179487,0.291690197
0.683417085,0.182640899,0.71825641,0.291227414
0.688442211,0.182006472,0.721025641,0.290645995
0.693467337,0.181715373,0.725128205,0.290605668
0.698492462,0.180841563,0.726871795,0.289625861
0.703517588,0.180562945,0.730974359,0.289591841
0.708542714,0.180187659,0.734666667,0.289396602
0.713567839,0.179467966,0.736923077,0.288641157
0.718592965,0.178931964,0.739897436,0.288173847
0.72361809,0.178748245,0.744307692,0.28826789
0.728643216,0.178346909,0.747794872,0.288005372
0.733668342,0.177781017,0.750564103,0.287470783
0.738693467,0.177198697,0.753230769,0.286903018
0.743718593,0.177223381,0.758461538,0.28731278
0.748743719,0.176795449,0.76174359,0.286983906
0.753768844,0.176306455,0.764717949,0.286548809
0.75879397,0.176360049,0.770051282,0.286992087
0.763819095,0.176039576,0.77374359,0.286822295
0.768844221,0.175746476,0.777538462,0.28669213
0.773869347,0.17589479,0.783282051,0.287278062
0.778894472,0.175491991,0.786564103,0.286959775
0.783919598,0.174957937,0.789230769,0.286421499
0.788944724,0.174656606,0.792923077,0.286259118
0.793969849,0.174606025,0.79774359,0.28650361
0.798994975,0.174489159,0.80225641,0.286635641
0.804020101,0.174196409,0.805948718,0.286474663
0.809045226,0.174193691,0.810974359,0.286786841
0.814070352,0.173818803,0.81425641,0.28648239
0.819095477,0.174210114,0.821128205,0.287437619
0.824120603,0.174099226,0.825641026,0.28756162
0.829145729,0.174871023,0.834358974,0.289141639
0.834170854,0.174739856,0.838769231,0.289225655
0.83919598,0.176156999,0.850666667,0.29187268
0.844221106,0.175614906,0.853128205,0.291271995
0.849246231,0.175310093,0.856717949,0.291060508
0.854271357,0.176281583,0.866564103,0.292966244
0.859296482,0.175934953,0.869948718,0.29267956
0.864321608,0.176458458,0.877641026,0.293837886
0.869346734,0.176668375,0.883794872,0.294472448
0.874371859,0.176916648,0.890153846,0.295168942
0.879396985,0.178094408,0.901230769,0.297415763
0.884422111,0.1779287,0.905538462,0.297417931
0.889447236,0.178466224,0.913435897,0.298593533
0.894472362,0.17893793,0.921025641,0.299657963
0.899497487,0.179305289,0.928102564,0.300546357
0.904522613,0.179570041,0.934666667,0.301261178
0.909547739,0.179675099,0.940410256,0.301706125
0.914572864,0.179759515,0.946051282,0.30211421
0.91959799,0.179342559,0.949025641,0.301675796
0.924623116,0.179890508,0.957128205,0.302859183
0.929648241,0.180279152,0.964410256,0.303773341
0.934673367,0.180244088,0.969435897,0.3039717
0.939698492,0.179716247,0.971794872,0.303335894
0.944723618,0.179609086,0.976410256,0.303406954
0.949748744,0.179240326,0.979589744,0.303033187
0.954773869,0.178502091,0.980717949,0.302031018
0.959798995,0.177567317,0.980717949,0.300691824
0.964824121,0.177750684,0.986871795,0.301242917
0.969849246,0.177472709,0.990461538,0.301009912
0.974874372,0.176630832,0.990871795,0.299816901
0.979899497,0.17623413,0.99374359,0.29937585
0.984924623,0.17582338,0.996512821,0.29890786
0.989949749,0.17532678,0.998769231,0.298290755
0.994974874,0.174584408,0.999589744,0.29725196
1,0,1,0.296100583
