threshold,precision,recall,fmeasure
0.582914573,0.183152423,0.614358974,0.282181133
0.587939698,0.183835567,0.621948718,0.283788843
0.592964824,0.184712036,0.63025641,0.285694361
0.59798995,0.185394933,0.637948718,0.287297921
0.603015075,0.18642114,0.646871795,0.289431417
0.608040201,0.186902738,0.653948718,0.290716761
0.613065327,0.187347366,0.660923077,0.29194038
0.618090452,0.187611742,0.667282051,0.292878365
0.623115578,0.188358124,0.675384615,0.294564974
0.628140704,0.189120935,0.683589744,0.296274893
0.633165829,0.189702736,0.691179487,0.297698458
0.638190955,0.190191588,0.698461538,0.298972693
0.64321608,0.19053425,0.705230769,0.30001309
0.648241206,0.191394006,0.713948718,0.301864701
0.653266332,0.191885845,0.721333333,0.303133486
0.658291457,0.192072345,0.727589744,0.303915688
0.663316583,0.192739682,0.735692308,0.30545501
0.668341709,0.193402139,0.743794872,0.306982454
0.673366834,0.194102544,0.752102564,0.308569505
0.67839196,0.194345918,0.758666667,0.309426701
0.683417085,0.194898678,0.766461538,0.310772878
0.688442211,0.195236246,0.773435897,0.31177261
0.693467337,0.195646028,0.780717949,0.312884066
0.698492462,0.195947843,0.787589744,0.313819244
0.703517588,0.196346685,0.794871795,0.314906239
0.708542714,0.196563781,0.801435897,0.315698039
0.713567839,0.19730236,0.810153846,0.317324495
0.718592965,0.197708163,0.817538462,0.318413326
0.72361809,0.198108328,0.824923077,0.31948996
0.728643216,0.198698662,0.833128205,0.320870613
0.733668342,0.199062265,0.840410256,0.321882427
0.738693467,0.199686331,0.848820513,0.323312824
0.743718593,0.199918518,0.855589744,0.324105911
0.748743719,0.200623676,0.864410256,0.32566317
0.753768844,0.200685741,0.870461538,0.326172175
0.75879397,0.201282533,0.878871795,0.327548641
0.763819095,0.201474775,0.885538462,0.32826401
0.768844221,0.201710868,0.892410256,0.329047385
0.773869347,0.201805703,0.898666667,0.32959675
0.778894472,0.20187643,0.904820513,0.3301029
0.783919598,0.201741622,0.910051282,0.330268741
0.788944724,0.201698898,0.915692308,0.33058096
0.793969849,0.201791407,0.921948718,0.331110947
0.798994975,0.201681984,0.927282051,0.331305654
0.804020101,0.201706939,0.933230769,0.331717098
0.809045226,0.201709552,0.939076923,0.332088064
0.814070352,0.2018435,0.945538462,0.332671767
0.819095477,0.201562364,0.950051282,0.332567407
0.824120603,0.201219776,0.95425641,0.332356934
0.829145729,0.200816853,0.958153846,0.332041941
0.834170854,0.200508536,0.962461538,0.33187742
0.83919598,0.1999023,0.965333333,0.331216019
0.844221106,0.199366621,0.968512821,0.3306662
0.849246231,0.198879258,0.971897436,0.330191473
0.854271357,0.198376766,0.975179487,0.329686714
0.859296482,0.197734957,0.97774359,0.328945325
0.864321608,0.196915019,0.979384615,0.327902065
0.869346734,0.196104562,0.981025641,0.326868859
0.874371859,0.195140347,0.981846154,0.325573486
0.879396985,0.194308762,0.983282051,0.324493561
0.884422111,0.193446323,0.984512821,0.323356521
0.889447236,0.192593632,0.98574359,0.322230232
0.894472362,0.191790376,0.987179487,0.32118128
