threshold,precision,recall,fmeasure
0.0,1.0,0.0,0.0
0.005025125628140704,0.0,0.0,0.0
0.010050251256281407,0.0,0.0,0.0
0.01507537688442211,0.0,0.0,0.0
0.020100502512562814,0.0,0.0,0.0
0.02512562814070352,0.0,0.0,0.0
0.03015075376884422,0.0,0.0,0.0
0.035175879396984924,0.0,0.0,0.0
0.04020100502512563,0.0,0.0,0.0
0.04522613065326633,0.0,0.0,0.0
0.05025125628140704,0.0,0.0,0.0
0.05527638190954774,0.0,0.0,0.0
0.06030150753768844,0.0,0.0,0.0
0.06532663316582915,0.0,0.0,0.0
0.07035175879396985,0.0,0.0,0.0
0.07537688442211056,0.0,0.0,0.0
0.08040201005025126,0.275,0.13285024154589373,0.1791530944625407
0.08542713567839195,0.275,0.13285024154589373,0.1791530944625407
0.09045226130653267,0.275,0.13285024154589373,0.1791530944625407
0.09547738693467336,0.275,0.13285024154589373,0.1791530944625407
0.10050251256281408,0.275,0.13285024154589373,0.1791530944625407
0.10552763819095477,0.275,0.13285024154589373,0.1791530944625407
0.11055276381909548,0.275,0.13285024154589373,0.1791530944625407
0.11557788944723618,0.275,0.13285024154589373,0.1791530944625407
0.12060301507537688,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.12562814070351758,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.1306532663316583,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.135678391959799,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.1407035175879397,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.1457286432160804,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.15075376884422112,0.18333333333333335,0.13285024154589373,0.15406162464985995
0.15577889447236182,0.28875,0.27898550724637683,0.2837837837837838
0.16080402010050251,0.28875,0.27898550724637683,0.2837837837837838
0.1658291457286432,0.28875,0.27898550724637683,0.2837837837837838
0.1708542713567839,0.28875,0.27898550724637683,0.2837837837837838
0.17587939698492464,0.28875,0.27898550724637683,0.2837837837837838
0.18090452261306533,0.28875,0.27898550724637683,0.2837837837837838
0.18592964824120603,0.28875,0.27898550724637683,0.2837837837837838
0.19095477386934673,0.28875,0.27898550724637683,0.2837837837837838
0.19597989949748745,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.20100502512562815,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.20603015075376885,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.21105527638190955,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.21608040201005024,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.22110552763819097,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.22613065326633167,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.23115577889447236,0.35900000000000004,0.4335748792270532,0.3927789934354486
0.23618090452261306,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.24120603015075376,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.24623115577889448,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.25125628140703515,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.2562814070351759,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.2613065326633166,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.2663316582914573,0.39833333333333326,0.5772946859903382,0.47140039447731746
0.271356783919598,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.2763819095477387,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.2814070351758794,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.2864321608040201,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.2914572864321608,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.2964824120603015,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.30150753768844224,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.3065326633165829,0.34142857142857136,0.5772946859903382,0.4290843806104129
0.31155778894472363,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.3165829145728643,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.32160804020100503,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.32663316582914576,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.3316582914572864,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.33668341708542715,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.3417085427135678,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.34673366834170855,0.35187500000000005,0.6799516908212561,0.46375617792421747
0.35175879396984927,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.35678391959798994,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.36180904522613067,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.36683417085427134,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.37185929648241206,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.3768844221105528,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.38190954773869346,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.3869346733668342,0.3127777777777778,0.6799516908212561,0.4284627092846271
0.3919597989949749,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.3969849246231156,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.4020100502512563,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.40703517587939697,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.4120603015075377,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.4170854271356784,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.4221105527638191,0.28150000000000003,0.6799516908212561,0.39816124469589825
0.4271356783919598,0.2495,0.6799516908212561,0.36504952013160324
