lr,seq_len,hidden_size,rep_size,batch_size,max_epoch,lambdaa,network,top_k,precision,recall,fmeasure
0.01,512,100,20,64,10,0.1,CNN,1,0.7578125,0.6843033509700176,0.7191844300278035
0.01,512,100,20,64,10,0.1,CNN,2,0.3134765625,0.5661375661375662,0.4035197988686361
0.01,512,100,20,64,10,0.1,CNN,3,0.2890625,0.783068783068783,0.4222539229671897
0.01,512,100,20,64,10,1,CNN,1,0.865234375,0.781305114638448,0.8211306765523633
0.01,512,100,20,64,10,1,CNN,2,0.34765625,0.6278659611992945,0.44751728472658703
0.01,512,100,20,64,10,1,CNN,3,0.3639322916666667,0.9858906525573192,0.531621493105088
