lr,seq_len,hidden_size,rep_size,batch_size,max_epoch,lambdaa,network,top_k,precision,recall,fmeasure
0.01,64,100,20,64,10,0.01,CNN,2,0.453125,0.58,0.5087719298245614
0.01,64,100,20,64,10,0.01,CNN,3,0.4010416666666667,0.77,0.5273972602739726
0.01,64,100,20,64,10,0.1,CNN,2,0.5078125,0.65,0.5701754385964912
0.01,64,100,20,64,10,0.1,CNN,3,0.4010416666666667,0.77,0.5273972602739726
0.01,64,100,20,64,10,1,CNN,2,0.453125,0.58,0.5087719298245614
0.01,64,100,20,64,10,1,CNN,3,0.34375,0.6599999999999999,0.4520547945205479
