pattern_length,nm_size,top_k,precision,recall,fmeasure
500,1000,2,0.351,0.30952380952380953,0.3289597000937207
500,1000,3,0.23399999999999999,0.30952380952380953,0.26651480637813213
500,1000,5,0.1404,0.30952380952380953,0.19317556411667586
550,1100,2,0.36454545454545456,0.35361552028218696,0.35899731423455683
550,1100,3,0.24303030303030304,0.35361552028218696,0.2880747126436781
550,1100,5,0.14581818181818182,0.35361552028218696,0.20648815653964986
560,1120,2,0.0,0.0,-1.0
560,1120,3,0.0,0.0,-1.0
560,1120,5,0.13964285714285712,0.3447971781305115,0.19877986781901372
