rate,TranAD,RCoder,USAD,GDN,OmniAnomaly
0.05,0.050457798470706215,0.41990671245447964,0.05019174444925778,0.05196688871645925,0.37093077526214807
0.1,0.09867804779473316,0.5911751467163854,0.09813598855486305,0.09949383590669919,0.09808
0.15,0.14153392675737647,0.6148577666038564,0.14124682297825042,0.14222119724177523,0.32390147029409805
0.2,0.18466666802741194,0.7171243520932667,0.18421989099177388,0.1845271422940055,0.22942356919223544
0.25,0.22494923489370344,0.7623558577873184,0.22441008553872113,0.2248882031563309,0.26639002544529267
0.3,0.2633353615323149,0.797655185505439,0.26300108577838976,0.2633156694757417,0.2631
0.35,0.29923611226961827,0.8250119347646601,0.2989068010589865,0.2991220231632052,0.29902
0.4,0.3352223599410208,0.8480330795486472,0.3349073159395859,0.33513413363746597,0.33499999999999996
0.45,0.36665292543808914,0.8643343530555864,0.3662768412914128,0.36653358362647787,0.3663673087308731
