rate,TranAD,RCoder,USAD,GDN,OmniAnomaly
0.05,0.9945043855458586,1.0,0.9868529938579457,0.8329500150866884,0.6218195415391164
0.1,0.9883381941195527,1.0,0.9733868538912015,0.9422050113658091,1.0
0.15,0.9967426373434474,1.0,0.9886641320971696,0.9711043112911273,0.7468433980042816
0.2,0.9965593316327153,1.0,0.9916418317195465,0.9963950777614097,0.8712806539509537
0.25,0.9983015558217669,1.0,0.9908080761527055,0.9983065025243105,0.8753178430512932
0.3,0.9991573504257376,1.0,0.9914844567982783,0.9991580398598412,1.0
0.35,0.9992616111283701,1.0,0.9918210755973774,1.0,1.0
0.4,0.9995836012376893,1.0,0.9922823450634324,0.9997005988023953,1.0
0.45,0.9995640453364469,1.0,0.9926174800784985,0.9997805814591333,0.9999452804377565
