lr,precision,recall,fmeasure
0.0001,0.10057130537889404,0.933933933933934,0.18158816660179058
0.001,0.10040919106074914,0.9579579579579579,0.1817663817663818
0.01,0.100471293916024,0.938938938938939,0.18151910982099662
0.1,0.1005563985837127,0.994994994994995,0.18265343623667768
