lr,precision,recall,fmeasure
0.0001,0.1824601185503441,0.9408205128205128,0.3056444089031054
0.001,0.17857826070321767,0.9574358974358974,0.30101251128595385
0.0001,0.1824601185503441,0.9408205128205128,0.3056444089031054
0.001,0.17857826070321767,0.9574358974358974,0.30101251128595385
0.01,0.2245183887915937,0.8546666666666667,0.3556171983356449
0.1,0.17378130291417876,1.0,0.29610507934097635
