lr,precision,recall,fmeasure
0.0001,0.12,0.1875,0.14634146341463414
0.001,0.003205128205128205,0.0625,0.0060975609756097554
0.01,0.001362862010221465,0.5,0.0027183146449201493
0.1,0.004901960784313725,0.375,0.00967741935483871
