lr,precision,recall,fmeasure
0.0001,0.10223711228790662,0.9497991967871486,0.184603375939116
0.001,0.10161412631350883,0.9417670682730924,0.1834360027378508
0.01,0.10023524598547612,0.9839357429718876,0.1819363222871995
0.1,0.10101767541510445,0.9467871485943775,0.1825573516600523
