lr,precision,recall,fmeasure
0.0001,0.10873676462261478,0.7402492946558958,0.18961987051579887
0.001,0.10587941837941837,0.7254824603665896,0.1847899522743249
0.01,0.10399746022811038,0.7343896848988141,0.18219425832354927
0.1,0.1062657520625357,0.7241107058873915,0.18533321363091276
0.0001,Error,Error,Error
0.0001,0.10873676462261478,0.7402492946558958,0.18961987051579887
