lr,precision,recall,fmeasure
0.0001,0.08527131782945736,0.08178438661710037,0.08349146110056926
0.001,0.16129032258064516,0.055762081784386616,0.08287292817679558
0.01,0.23107569721115537,0.21561338289962825,0.2230769230769231
0.1,Error,Error,Error
