lr,precision,recall,fmeasure
0.0001,0.8888888888888888,1.0,0.9411764705882353
0.001,1.0,1.0,1.0
0.01,1.0,1.0,1.0
0.1,0.009873060648801129,0.875,0.019525801952580198
