lr,precision,recall,fmeasure
0.0001,0.08688429276686187,0.9762790697674419,0.15956779458170448
0.001,0.08708585924220255,0.9034302325581395,0.15885859648117082
0.01,0.08388885051119094,0.9927325581395349,0.15470469470178777
0.1,Error,Error,Error
0.0001,Error,Error,Error
0.0001,0.08688429276686187,0.9762790697674419,0.15956779458170448
