lr,precision,recall,fmeasure
0.0001,0.03631647211413749,1.0,0.07008760951188986
0.001,0.04067691352274492,0.6238095238095238,0.07637370645678472
0.01,0.04406779661016949,0.4023809523809524,0.07943595769682726
0.1,0.05049371633752244,0.5357142857142857,0.0922887612797375
