lr,precision,recall,fmeasure
0.0001,0.2857142857142857,0.375,0.3243243243243243
0.001,0.21428571428571427,0.375,0.2727272727272727
0.01,0.23076923076923078,0.375,0.2857142857142857
0.1,0.008951406649616368,0.4375,0.017543859649122806
