dsName,TranAD,USAD,GDN,OmniAnomaly
twitter,3.9511771202087402,48.31699180603027,121.97115325927734,62.06928491592407
yahoo,0.8474574089050293,5.255855560302734,12.361704111099243,6.545777082443237
