dsName,TranAD,USAD,GDN,OmniAnomaly,RCoder
exathlon_sp_pos,0.18469505315723458,0.3161176479578758,0.18568346573302744,0.19766452713650087,Error
uni_subg_sp_pos,0.9092795595777877,0.8859043992915608,0.6172285947559327,Error,Error
uni_subs_sp_pos,0.11336206739370636,0.09475390506469777,0.17277372792633147,0.1532013127260715,Error
uni_subt_sp_pos,0.0902465391058583,0.5300561534226333,0.7196387836769941,0.1273604965769907,Error
